item,user,rating
B004MWJLHK,A183VX9JGPARDF,5
B0083SSLRU,AHQ13I9CI4US6,5
B0002HR3L0,A3VSMUBKY8HYB2,5
B00005R179,A1FKQJ72DAP644,4
B002ERB4O8,A3UOTPC56IDZPA,5
B00388IS1E,A3ARLR1FNRXSTA,5
B009PLLF9K,A1OP4JV3DLZRBZ,5
B00A92GLD4,A2FNJ6EZ80H1CQ,4
B00710LHPY,A3T2FP8YCYRYXV,4
B0006IGX66,A1K7RG0AT4I3DN,5
B00B1Z6EPS,A2W4014S06NAIT,2
B0016H7N5G,A390S5E3GXJIX5,2
B008TCH6XK,A2S26YGSVXBCFL,5
B000FK3WDC,A1M8AYAL3L8ACP,1
B001HZBRO0,AR4N8L0DNUUY5,5
B008CO80SA,A2RCUJFXL6ZM2,5
B000FGCY8K,AVHN134ADVP4R,5
B0043WCH3Y,ANAMDBOTWJ522,4
B00006IBP3,A168HSVFKAT2I7,5
B00CI6JDO8,A2WGJG1QUCXCT9,4
B003AHG3JC,AATZSBPZI9G1K,5
B003DVDA9G,A1BPGO2NXUA26X,5
B004Z1JTSO,A1RZAT5C8OLHD9,3
B000GUEXBG,AJY3X30AQE0CW,5
B0009XBY3A,A15D2X8MICR2VQ,5
B00004TXLR,A2XYCH4LWBZ3TA,5
B000NO9GT4,A1XTVN0TGNHW92,5
B0089RPUHO,A2RVCF21L2NPU5,5
B000LT2IGE,A2ZZ26NWVBEZ16,5
B00AWNUHB2,AIVZMEFEAGF3,4
B000F676D8,A15CYTGJHY8248,5
B001LF3SYS,A1CZX3CP8IKQIJ,5
B000R91012,A1P0QNF2WS4O61,5
B008KDZO8M,A373ZHGOYXORO4,2
B00BYD5JMG,A2RX62V4E2BF5Z,4
B0007CUU9W,A66XJOWNNVFMX,1
B002DHC6FA,AKMEY1BSHSDG7,5
B0037UWOH2,A2V1Z11YAVUFRI,5
B00008URUS,A2RIAXGSBP65BJ,5
B0017UBQ64,A30KCQIU856SEH,4
B004I8V6ZI,A2HC9549CZAKNN,2
B00IZEUFIA,A39Y8PD8Y9BA5H,5
B005KIQE16,A3OPRY7N8UT2HU,5
B003286BNW,A1JS69H3IGXRWU,3
B005YGWR4W,AA6176V2HKG16,5
B000B74E9K,A32OJMOZ9Y1A8J,4
B00004W156,A2SU51B08CYCMY,5
B00004WKR7,AEVQ9YS16FM9,5
B003U8HZFM,A6VSWJVTWEOII,5
B00005N5FA,A38WI2P5PHH38Y,5
073533417X,A1O90WPVWSN7C0,4
B006YMO5JK,A1PUJFIE4Y1M7R,5
B004PBNKMA,A2U6IVZGDXWVSR,4
B005OZZEI4,ALGLYG73KOEN2,5
B00383GDXE,A3QGW3JGPRDQ4J,5
B001W0B7N6,A2X1ZCVGXO0EUA,4
B00EXR9J0S,A36HWYY56YNRIC,5
B00000ISUK,A2JCGJMT4VI9MA,3
B00CPHGFO6,AKJHHD5VEH7VG,4
B00B0DW9KU,A2OW7IPN31PIEX,5
B00C74HOME,A1BK60GZ4QME6I,5
B0039L0RXM,A2NASW7U6IJFVF,4
B00D43F730,A22RCDT6WF7GBZ,3
B005LMVUWO,A8757LV5QW9VX,5
B0006O8Q7Y,A1F7PCVNKNA9P0,5
B00BU3ZLJQ,A3NYKHD0CE645Y,5
B004QJ5ATM,A16HYY05X493A6,5
B000HX1NBA,A2WCAE2313FJP7,2
B004Z7H2EQ,A1UGVFJ5XXVZV1,3
B00196B8O6,A2PDB6WQ5G1RBJ,5
B00F5N5MYG,AV9DPXOEKRI97,3
B000IBPD76,A39OM6SPWHS3FK,4
B007HVGNVU,ASJ0BCYCBPKT6,5
B000O94QTI,A3875HXDA477XJ,5
B004Z3MLLY,AA7P2NEC94K79,3
B0047UYZUA,A2VF3FQV2SAP7S,5
B00EDBYHRO,A19YOYY7FLQMA6,4
B00000IZKX,A1QDVPNND2FGLO,2
B00BTTBC0S,A13E8LUTO0RD4Q,5
B0046ZNIL8,AYTS3CQ8XR6PJ,5
B000NRVFV8,ACHB7LPS1M6TM,4
B006V13Z54,A3G7BEJJCPD6DS,3
B002CICG3M,A3V481ODRRLB0I,3
B004B9J5BQ,A3P3X4WTM6WGRY,3
B00C6PT4PY,A1HTUXCH7LIRVM,5
B00CS825XM,A303DPVG2ULRF3,5
B00DRTJDEA,A2CSUBM1565NGH,4
B003FLMZMC,A39DWHBEWM3B1Z,5
B004LKRRBU,AUS5X6IMFLJBD,4
B007XPLI56,A1P27BGF8NAI29,4
B003CRCQLO,A17M1HL6U2GS7M,5
B008B68HIW,A1SN0GF90DLUHI,3
B003FVXBGG,A2NUKBOR03MHXD,5
B00B2AYLYS,A9660KCC4E750,5
B0031P85VC,A2J16Q3ACJAG1F,5
B0063C35T2,ATUOOTJEGR3KI,2
B00F66HD1W,AIQBLQ0DKPW47,5
B00A8UT558,A2C9KAW08BP8Z6,5
B008HYGFJG,A3QEIVO8AB3YMU,2
0984155856,A3JSOG7YNNPORW,4
B005XVCPJ0,A2VRHU7G3PMF3I,4
B000930CLA,ASDIUF0SHMRLF,4
B0002HYDL8,A24ZFY45PF6BGA,5
B000067PWG,A17Y38OMGS6KJG,5
B000GUEXBG,A3FMPT5IH0CJ50,5
B000I8SMZE,AA7XSK05OHTM3,5
B004083ELK,A2399C2KHX9PLD,4
B0063D7YSO,A3339OATDLL33V,3
B00CXLQI3W,AEL6CQNQXONBX,4
B007KJECSU,A17NX7T7DW6KL2,4
B000MRGWRQ,AZKWPIG6RXKNG,2
B00CPHX9JK,A2B5OYMP6N77NI,4
B00000JHXT,A31T7URG9DY30R,4
B000GKXWZO,A1XUXM4OXVYX7E,5
B007NYTJ94,A3CON4WD5PKNWO,5
B00146G71U,A1YGD7TLQ4UPQ8,3
B000067QXC,A34LMVJL8D3NQO,5
B000T0EM4Q,A2LJJLSIT8PWIC,3
B007TG2POM,A2P739KOM4U5JB,4
B00GSPFAV0,A3LKJ0Y9WPTD49,5
B0006FUFL8,A1HJY9S58DFJ4Z,5
B0024FQD8C,A3IF76O0VUMVYZ,5
B004MWJLDY,A1RSBAAWNUKWCE,5
B00DECZ5D8,A1WKEAS58297E5,4
B003MA1EWS,A3LI37XOSZIA8L,3
B000F9IV8Y,A1Y77JWIKL0VM8,4
B008E1912A,A279A4Y2N1CQ26,5
B005ZCTKR2,A26FX2091HJNIE,1
B000GIJ4Y4,A15JT5AUUI6ZUB,5
B000N5H38Y,A1EQ8WXLL9CWEW,3
B006O6EIC0,A32NSN49J64ZDA,5
B007HHQ4VI,A28G3C33E5GW3P,5
B00004T2X9,AHL7BZN8TLRDO,3
B004XUJCR0,A1H8T1TYFTJ4SY,4
B004MWJLFC,AGXV8E7XK9J6H,4
B00IANTUPU,A7H4I79GNOJ2U,4
B00F4WMAI4,A2WMMTJN99IQYZ,5
B00BU3ZLJQ,A245YS3WNSO4JJ,5
B003JQT4Y0,A3LHTPHIVY4GXF,5
B00B2HH10M,A3PPXVR5J6U2JD,3
B00A73O9RU,A29UL344YJOKAY,5
B006691LZW,A32LRHLIJPAD84,5
B0046EEGF6,AWP20DX9QOPHL,5
B00C6Q3UNK,A2KF5MLHBZ2TJS,5
B008POZKBM,A3QIMPQ5IHQ2AI,4
B000BNCA4K,A1K4RDT9ERE5RW,4
B00859GJL2,ADSFUJVGDLOE4,3
B000FZP2XA,A3SH0PR7RZ0XZD,5
B004TGVNHA,A2NLIK2TG4OPFN,5
B0002HZHUY,A3Q1QHUK0JDLIE,5
B00004T2WP,A1F7GVFG5NU280,3
B004Z0X8M8,ALEVRDKQ2M79G,5
B000UV0SBA,A3DTHUOUU0SGFA,4
B006P135E6,A1A9PD00UVHHVI,4
B006P135E6,A1FMWLZ9YY91XI,4
B00A3VZF5Q,AK9ZT3CQNZAMY,4
B006OJM5OU,A1ITRGMT80D5TK,5
B0085UA6YM,A1II2ZRPKZAQQD,4
B0000775FZ,A212JLXYATFWKO,5
B00CXLQIAU,AOYAZN4MA0TVU,5
B00004UD77,A2OC3ZBVWF48NK,5
B002RL7VNO,A19MM9MW8HPLTH,5
B000JYI8VA,A3EBBNVQ496VX5,5
B002V1BME4,A2E7CF67MQ982Q,5
B00000IV34,A1MOICOJEL4GRW,5
B009TCYK74,A3TAT0MIL9A4T0,5
B006ROJP7M,AZMOM619PTO5B,5
B003IX8GDE,A24U4HDJ2FPNVI,5
B00508OLNY,A30Z0GG96D11EO,5
B000II0TBY,A3LZBAP1ZBB4ZA,5
B00C9X591Q,AAHP5SI5Z5NFM,5
B000W3RYQS,ANCOMAI0I7LVG,3
B0009K6KEG,A2IGZXPAT1CXNF,5
B000099Z8H,A3M9US0QCE8JJ4,1
B004XPIPRS,A2EFBTL9OICM1O,5
B001UICGUI,A1CECSIFKCGMMS,3
B00FMA36BS,A3USRFSZ8L1AJ6,5
B00000DMD2,ANIEX9SAA4QWL,5
B006WCN6KQ,APPCJX62WKIIP,4
B0009EJYZ4,A2LFC8U3O86C41,3
B002YQGQ2E,AMN376J6RZWP0,3
B00BD9AIUE,A1MZEMD0EDETS6,5
B004478GGK,AIGF9NBBZ1I5,5
B002V1H0Y0,A2R9POT2D3G05R,5
B003NTELC8,A34ASAQ9WOEOIO,3
B004ORV2O8,A3IV2OVQ3TZA84,5
B000WYXPP6,A34B1653XSW1QO,5
B004OS8J98,A2DG63DN704LOI,5
B009T45XDW,AT4TEQ216VX3K,5
B007XVYTNS,A2MVPY9XVYST9H,4
B00439HF0W,A3DRK4MNOY5RF9,5
B000FJ4A84,AN5VB2YFIUW0S,5
B0028SZ9X0,A35N09WUHQCM66,5
B00D38UBJ6,A1II2ZRPKZAQQD,4
B008FTFADU,A2LPX6SXQN74Q2,5
B00160JPMC,A3EZIP6YQX5J8Q,3
B0001Z5TGE,A2BW1M87B5WX6X,4
B000BZB56W,A2GTX520JQ2QNG,5
B0038APD2E,A1FP2TF9CH5ISH,2
B00BY2ER66,A39II77TJMAGI3,4
B000VNVVK4,A3AZF340S872XO,3
B00DGXC0A6,A1G4AM4FKADLMM,5
B008CP6KG8,A1XLUZUATJ8IB4,4
B00AZZFT4M,A370MTCXERT0UU,5
B0060FN7B8,A218YZQCYF04RH,5
B001M04T0E,A1N54YHG0KQI91,4
B000OKT3KY,AKJAYC10UDO1R,5
B003H7T7BG,A2JSNRJV7DL5JZ,5
B0080IXFWO,A3H87GYSEF0U18,4
B00B2FO6IE,A5EG4HAKPXFTU,5
B00F9F6OVK,A3G5HL9UTDERDF,5
B00AQ7UPYI,A301TZ6JCTIEGV,5
B0001W8KCW,A3OU0L0YE60ZET,5
B002UU3TV0,A3PMAUQEHQ06GN,4
B0039PUTZY,A31JC6RV4951A0,4
B00CEUMJ62,A2CH6YJOTQR4BM,5
B001UE8DJ0,A1M8AYAL3L8ACP,4
B0028SZ9X0,ADA9V1C4QV71U,4
B00413Q59C,A1GCUKN9RSPBZF,5
B0000658L4,A2RGWXNUWPDTKI,4
B007EA4UBY,ANCOMAI0I7LVG,3
B000LSZVJQ,A29JEJF5LJXLIH,5
B001U5N786,A11L3YX5WIDKJ,5
B0064LIM7M,AZMP1U4ZYC3F9,5
B007IG0UNG,A3SOFFD1YQ23WN,5
B008D9MT68,A1PE56RGRY0J10,5
B004NXG9IC,A19UPLG0FJ8MSP,5
B000UEL172,AZU2B9FQD7IJ0,5
B00B3YM0WS,ATWFCEO96LKNY,5
B000AM2K56,A2TUVI14RVR15Y,4
B004U7JJWE,A2Q6R39ZU79BN2,4
B001CWMVC0,A3K9UPN8THUJOE,2
B00804BDCM,A1YX6S4I5GG5VK,3
B00IJZPZM6,ACUJXOXRPD37X,5
B004478GDI,A3FWTUD4GDHYRO,5
B00000DMCE,A1TSMUYO1K4L67,5
B00CG0CKVE,A35O0BNO212XHX,3
B0042VJG6C,A152419GA05GXU,5
8499000606,A3MI14E2RO2WKV,5
B00CPNKPG4,A384HAQMS7XRZ4,4
B00C6PSSLU,A1K1HXZGLKFCTA,5
B003XX9KMA,A25OJH02IZ86EP,4
B000I9RZOW,A2K2424WQE0T1D,5
B007J3F9VG,ALC4E7M7GSBX5,5
B002NPBT50,A1DYXA74656UD0,5
B009NIMG1Q,A365PBEOWM7EI7,5
B004INGVHG,A3KWRC15OXO3EZ,5
B00C1LU0VK,A3HLLKGK6GTUPF,4
B000TLR7LU,A1BF5030JMHQ7F,5
B00DPK10O2,A2VM9WT6P47HQE,5
B00CBK1G64,A1ISYU4IOVPEWG,5
B0007CUU9W,A2TOLNSD3MCJPH,5
B001BSBYAU,A33AD11PQ1AAIM,5
B00006IFJ4,AO2GZG0N16FCD,5
B00C6PSBE4,AAEHOTZ1GRAUX,4
B001R57O88,A3RIPKCNAU8Q9I,5
B00H4OKN84,ANCOMAI0I7LVG,2
B00CUDE2LS,AK8LOFYRZJJW0,4
B0045UBG6I,A2L0DIQSHJ1B1J,4
B0044T2KBU,APORO3JUOR54G,5
B006ROJI38,A32658HY8IU6UV,5
B0001X0DR6,A1SBUM00RCDDF0,5
B000GKD006,AGR0MOEYP1EBX,5
B0002D0FDW,A3QYJRK7YVBSU2,5
B005VPRDUO,A1HO0SKOCPX5OE,5
B000VWQ6C8,AY3MC7XLLC0XU,4
B0009PAN1C,A3DN6PSUHAGIII,4
B00CHWZ47S,A1FDRF4X6XK7YB,5
B00004WHN9,A3HMWKRSEM0JEL,5
B006V13Z54,A282JB27HOI0M1,1
B0001X0DR6,A2U7V66VTVG6GS,5
B000M0P2RE,A30EPFRLFA5P92,4
B0015RYW92,A27VLEC7KLWZN4,5
B003AQBBW2,A2YDNST1EM43CE,3
B000GCNDOM,A39V7QD350BKYA,5
B007S3S60I,AYADZ0PT8C9EY,5
B000GI0VLE,A31NH0PX49T33Z,4
B004OJK5XA,A1Y7M7Q37TSDJJ,4
B004289584,A2NKNE9SV2KIN2,4
B000A16RL0,A3B132SRVF45DG,2
B00169PN1K,A22I55P15NSAOX,5
B00004UD79,A32BMZA1GEVCU3,5
B000EUMP72,A3RQZ3ANW6IHHX,5
B000096RBO,A3306R2G4LHEJV,5
B0017QDVTI,A2SE5EJ7B6Z8NP,5
B00EVQJ4W4,AHNHLGKIZ2N3B,4
B007B7LTPU,A3FPSS0WWJ3JF6,5
B00170LRIG,A3H3XU00364V45,2
B006ROJQRG,AUNM3BLNWRH3J,4
B00BM2V52W,A36V9XPYM012KB,4
B007Q0OA8A,AEUMQD91C6V85,5
B007EWHBLI,A1VWK2BNL8I93C,4
B0006N8X3M,A2FRMLSDL2KGNO,5
B004OCK9KG,A3AU405R5406FK,2
B005JFNE8G,A2C05OHYJERICI,4
B000S8CX7M,A3JQ58CZBV3FOZ,3
B00CI6JDIO,A2ZO5SU0ESSB1N,3
B002RL7VNY,A1CQNMWWIA9YMC,5
B00CPUNF2S,AX4L6DVN3E0XX,5
B007RM5AJK,A1SQ3I38WLH383,5
B00004YT13,A3MGR9INFJ1N60,5
B003LPUCE0,A2LESQ8TJEIR7S,1
B0007WJ2FU,A1AAFR3IFDNV7A,5
B00000IZXG,A321W4SSC0F6AP,5
B00000JH3R,A399N0Z4Y0RM5T,5
B003D6BLW4,A3K77GJCI8FRYU,3
B00000J58X,A31BZBNJJTXX6C,5
B0053XZDGK,A17HMM1M7T9PJ1,2
B00CMHWTRQ,A13G1TKIKHGV3F,5
B00CMHWTRG,A2YXWENP814QLI,5
B007RDGK1G,ASZX7WEZLDDRP,4
B00A852PZK,A1W66KQQJ3UYX1,5
B0007Y4DLG,A2BSQJRMCCUS7G,5
B00757D4V8,A3N27L13CWJ9HY,2
B000E40RW8,A2QDOJFFLFGF18,5
B00C6PYGJ8,A3LWC833HQIG7J,5
B00004RE0G,AXR2EKWNZKTH7,5
B008CNRJQK,AUV0EFKWA46TX,3
B004UU9W78,A2TC9ZPQXQ6K80,4
B000LSZVKA,AY5UM0DV5T3YW,4
B004P971VI,A11TL78PNBS336,5
B001PGTNK6,A1VMMMFNAMF87S,5
B004KGTM90,A3HIUWKL4D853W,4
B0083TXXO0,A1D2Q0ZNMIGKD5,4
B00BQYR0PC,A1C9TZQOILOSWV,4
B004TGVPPU,A28SHCZHTJTF3J,5
B00FMA36BS,A2XMO247S0NBJ0,5
B0026RIGIS,A3HZ83EUW587RM,5
B00023DENA,A18CSXL5GHHZ2B,1
B0083TXZ6G,A3OW151NEZN0K,5
B00CXLQIAU,A3LEY4WTMDCI2K,5
B00GBBRW76,A2M0ZAK33EIEME,3
B0089RPUHO,A26SO3TOT2TLJE,4
B000A3U9ZI,A14GN0FD0D0H96,5
B00540V0HS,A2BHA4ZVERPWWW,5
B004NCEL4M,A2TNMG3EFM31YC,3
B000P6DVLO,A1EPJ1WT9GDMLO,2
B008DRLVJG,A3TZ63SOS6PSOB,4
B00873C31G,AZ81C4ROVD09O,5
B005XUI5QI,A1KGV63EWL505T,4
B007U7M0KY,A2PRIS802TKFD1,5
B00146G71U,A1UKX6QG02W1WD,5
B00DPK11XM,A3NE7BWSEOHIWJ,5
B004KZCF0O,A2DURJRPTPKUZS,3
B005XUI5AE,A23K8KKQAIW4VI,3
B0002CYTXK,A234QAB7HNXNGC,5
B001G3XF9I,AWLEYLUD5KOJS,4
B008OAOL94,A2H1H86RKV9LAX,5
B00000IWIA,A2UKT61KI6L496,5
B00840LB4C,A24TZ1PYV2JNM0,2
B00CW9FE30,A2Z8ZFM4SGCTYL,2
B007TG2POM,A1UUI7PFQ5FU4E,5
B005UWYK22,A101C99CG8EFUH,4
B000BN8Y8G,A2C4OHEOXOZJEN,5
B001BKX0V4,A3RG17SEXP6600,4
B000GIL2DU,A9RRP5A4YS8TT,3
B0089RPUHE,A336NN57HXAVYV,5
B001IEWX2A,A24BEZYS4O5FCK,5
B004I8V6ZI,AK1WNXTHNCG5V,5
B00270D4HW,AZECTOVTVA5Z4,4
B00000IU9Z,AHCL2WVP0FIY9,5
B000OQW4GS,A15NHBDYACSMY9,2
B00005U5A7,A1JFJ7ZLG063U,4
B009T45XN2,A3QXJDENZ9DGFU,5
B000JM27QE,A9EQXKIGOJ3YT,1
B00EY26WA2,A2G7932FZ1GIXH,5
B004PXR524,A1HOLJW15Q5S5V,3
B00C8526S4,A3U2UEBJNEX68I,5
B0088LQZYS,AJK7XO8EFV2KN,5
B003774Y0A,A2PNBB4GXRG14K,5
B002SXMH3K,A140TGQDREQV7W,5
B002743856,A1LUDU68C3RPJE,4
B00C58ZRSK,A3IDR2IYI58507,5
B000LSZVKA,A14KUF0BB1HP2T,5
B0060RZ4GM,A1FWDOPAG2TUHT,5
B0020B8BOO,AI1O7QYVB151F,5
B0039X2Y1I,A2VDSIII404UTO,5
0976990709,A2RVL8C1CLN6LT,5
B004MWK25U,A2JCNVXT7K29JB,5
1589944208,A2VZIDM2VSK3GX,5
B002ARM4I2,A1U7R3ARZUHQ3C,5
B001W32F02,A2P3ASXGIVUNIW,5
B006O6EPH8,AZJFLPEG7D09G,4
B004LE7ESW,A38WJTLTZM2P85,5
B00ATWSRG8,A1UQBFCERIP7VJ,5
B00DGXC0A6,A2LMSWLORQEURQ,3
B00804BDCM,AJXZUXN05JWXV,5
B009AERWEE,A3BYL7A44JO078,5
B0077AZ3OO,A1VH9DM5ZYHR4L,5
B00000J0HG,A3M2U2803IED3X,3
B003WFKOSS,A2L69EL1BGUH2P,5
B000NDMDHC,A1R5ZIFHDSU6HQ,5
B00388F4IE,A8TO8GDVZ5G5Z,4
B000FPE038,A27RA84D66WW8A,4
B005TYDKDG,A1LT3LY3YSZ5DL,5
B00CKH9QWO,ASD7LAINVLNHC,5
B002EQ9V1M,A1O816MS7MOXMR,5
B00385MZW0,A1YHCTKR6KOMYH,3
B00804BDEU,A2VRCF7SM6WWU,5
B004478GME,A3AX59GEBFMNG5,5
B000Z4RKSQ,A1CYTBE7LLUQ8F,4
B0015KU14O,A33K9ZSC6W7N1X,3
B001RE30A0,A3SGGDXCGUJXRR,3
B007XVYSYI,A2CXWSO9DA5IBN,5
B00CDGA6A8,A3IOKUGI4MLTCN,5
B000GKA5QI,A230CAH5O7B9FQ,5
B0010SGZEG,A3FRPEUKURM327,4
B006O6EP14,A12993071VTG5G,5
B00E7TKSWK,A15LL62L6M8Q3C,5
B005N548KK,A94M62TZHSGQ1,5
B0006O0C2G,A1XMUMUXUOZ7S5,4
B000197NXM,A1R4ZIH9Q5B1XS,5
B008GOC9KQ,AK9N3O4FT8DNQ,3
B000KMHBFA,A32RGFSVFNRZSQ,5
B0018Z7XO2,A3KL1ERBTE7EAY,4
B00007KGZG,A2PEBXV57S99ZH,4
B001CT83XY,A13G1TKIKHGV3F,5
B001E6IQP0,A3MBRHDP99B1SJ,5
B0037UT3E4,A2ESPNN31X5YX,5
B000LSZVJQ,ANPHYZGDANR45,5
B000ETRENI,A278MYWLP18U7T,4
B00ARQW0M8,A252YXZ4AOM15Y,5
073533417X,A226VGZWOEBPGL,5
B000SQTJJO,A381MT950I6KRL,5
B00CI6JDO8,A2VSOTEFL3IZ3H,5
B001E9641K,A347DZR7WDH357,5
B0009Z3KDU,A1H8I2PH00UQ2K,5
B00C58ZT4M,AFVHS7UAU7AT4,5
B003JQT4Y0,A2UZWRTYAM5ROV,5
B001U5SMOU,A3IZILIVYKKHGY,5
B00ECV4DBA,A29534U2P9CLNR,4
B00112CHCK,A26R7LLAFTPC3U,5
B00428WD1K,A138A1KMMGH9J4,5
B00134RPIC,A3BXRIK0CBXDSQ,5
B00CFELU3A,A39QA204H7YO76,4
B008HA08QQ,A2LIV11R0Q3DP,1
B009ACK5JA,A1T825Y8S5BRQ3,5
B002LK0MFK,A1NHIMW2RBWX0Q,4
B00421AGFW,A680RUE1FDO8B,5
B000LT1D56,A3NHUQ33CFH3VM,1
B004PHRY4E,A13KY55EVOPUGF,5
B000WD3XBI,AJKK4G0MD4OIA,5
B004YEFPVW,A2L3NUK74293KI,5
B0043T4C6C,AFMKVVQDEJM46,4
B007SYH2GQ,A2TSTJP0B3A3H5,5
B00B28GVLG,A1A2F1ZOWOPNJB,4
B000A88KOA,A1PYQULLE3GIL0,5
B000N5QNSK,A140TGQDREQV7W,3
B0006H4AXU,A3VBGTLCWSK41Y,5
B001QBTAOY,AKK5QFL31BKWM,5
B00DPK11XM,AQ1VDYFAZLPA2,5
B001DZOG1U,A2QJXGSET1NF47,5
B004UU9WI2,A1XZBI594HFG7Z,5
B000V0H908,A13YWTC9CP2V3X,3
B00CXEXNL4,AUSW4Y14ULWTC,1
B003IKMR0U,AN70D5DH89VR,4
B004OA7ZHS,A2NBCCFDISGUQT,3
B0054EXG6M,A2W5Q0C4D15Z3,5
B000YA7FS6,AW4FCE0A9F75E,4
B009F7OUR8,A215WH6RUDUCMP,4
B003FPSGTO,AGQDC6TTMSU8Q,2
B000WA4IRO,A7357KQSOESYC,3
B004TGVNHA,A3NV53Q5KT8QC9,5
B00115YOG4,A3JPC2QEW7NP8T,4
B00IAO618S,A1L6YMKSJZ9UZA,4
B000NO9GT4,AHCMPYVQKH2OE,5
B004HHKFIY,A1IQ2BN84E9QA1,4
B004O0TOJA,AUV0EFKWA46TX,4
B0038APD2E,A2P2FX0MNRRTJL,4
B008AWFWA8,A81VK61YMTCRS,5
B0001VV1GU,A3AD91CVRXHM91,5
B00000IZQP,A2UAS6OGCR8IUG,5
B00349MPQQ,AB7UBI5SP420X,5
B008B68J2Q,A2N4I3Z4GL7DKL,3
B005KISGI0,A23KACXOE9O9TX,5
B006YKE6D2,ASD7LAINVLNHC,3
B002HJ61DC,A30EPHX6OP244B,3
B007U7M0LI,A9R9QX2UODYQ9,5
B003543KXM,A1CKL54CPH0VB,1
B004XJBW6U,A26HTPPUD3X1ZS,5
B004Z7H15Q,A1QDDKC80B0Q68,5
B002BW4QVO,A1CIW2OEVAJRM2,4
B007SM3582,A33230MIA3W7G4,3
B001OH9EDW,AV4HC7M9MRARM,5
B0038OMF2Q,AVJ4PFF5REFHY,5
B007BEJQG2,A5BJMAHZWGJ7N,4
B0002L9HQU,AL95VPAAD0ZL3,5
B0000C5GDL,AQX8T9SFFK43U,5
B007NJ7KQS,A21SXKRU1EAXYR,5
B004XPIPT6,A2GF3I3279PEXO,5
B00AF7PR0Q,A3CPJYAQMCUGNR,1
B00428LJ06,A3HDT5LZAFRULB,5
B003ZE7F6U,A3HDTWBLQS5VWQ,5
B00BPRLGSW,A20A5SPHKGBSR0,5
B00ABY7VIE,A23E9QQHJLNGUI,5
B008BFH6B2,A2H4KS3K0ZSF2V,1
B006ROJLFI,A1ZPIYFT6VHWIF,5
B002RL7VNY,A2L847N207IETR,5
B001U5P978,A2PYZSW59G602G,5
B004OCK9KG,A2RE6UNC258LUK,5
B0038AT564,A373JWXI72PGRE,5
B002SXMH3K,ATI347DKEGPG0,5
B007J3F9V6,AGI8GSMMIVOOC,5
B00146LV6Q,A27RFQV0G8Z48E,5
B004560BPY,A1EIYATKQIXUTN,5
B00859GJZS,A10ASLX7DTTB6Z,4
B0030HBVG2,A1RQ6YNQ0P5NUL,5
B00CKH9FAC,AJQDIT55SZ3ZX,5
B004D3A9AG,A224I5WR8UQDDC,4
B004S664CA,A1X2GVJ3D4BVGL,2
B00009KX0J,A13TDXG09R3UCU,5
B007X909NY,ADYZOSTF9LZLD,3
B00B3U7SMO,A1EAXRWC1MTKFA,5
B00APT9RD2,A2Z1KFXOV2T39P,2
B00BG8F0IW,ATZJNEXX7LWD3,3
B006P135E6,A1KI3173CO6TK2,4
B0006H5WXC,A3TZRPRWXJNT6,5
B006X415GK,A2TS77S3W0U36U,5
B0083TXZCA,A1RV9K657L0Q3O,5
B006ROJQR6,A12ENBT314RFXR,4
B007HE310I,AW1WS6R1KWBOA,5
B00C16YZ4S,A38J23164FA3VH,5
B0035EQDT0,A16J0ZE2YY07Q6,5
B0083TXWMI,A3C6CZC2JP67VK,4
B0025W1PMS,A31JC6RV4951A0,1
B001HDC15G,AWC8CTW8N2XVE,5
B00C6PWXDY,AXC26Q4JHXUT2,5
B000HAVGMY,A2R5OBDJPV7M6T,5
B006ROJPD6,AO2AQRPPSTABB,5
B004SGS3B0,A3T6HX48F66512,4
B00C0QS6E4,A1KDEZWBT04UFC,5
B001BSBYAU,A3CP1I9976HBBM,5
B000046S2Q,A1E7QLJVWNFOZY,3
B002RL7WB0,A2V4B7582F4YGJ,5
B00146K0KE,A3ZAZ8VFXQM6D,5
B007BEJQG2,A30ZWN9BCMHJRK,5
B000AS2AL4,AYVR1MQCTNU5D,5
B002XB04XW,AEJEG1P5S4J9Y,5
8499000606,A37DH425IEA4RV,5
B001W1PRAY,A358YXS5OL4LRY,3
B00712O4H0,A38WJTLTZM2P85,5
B000H28FKS,A1X17P2ANHTZH7,5
B002B555RU,A39Y4ADI4F9I5U,5
B001W3MMHI,A30PGMDIGWO7M4,5
B00028SAU2,A11X2Q3Z7GLIVJ,2
B000P69H62,A276ADOMNYAHMY,5
B00083HJ26,A3N6G1G20OP8GX,3
B000LNY5IE,A1BCHPOLJWYSGR,5
B004U6NS5Y,A2SH6A32BE6NEV,4
B000AM03TQ,A2FK6QTW5MU07B,5
B00A8DJ06O,A3BG39N4UJDBQI,4
B004OS8J98,A2065HBMYDXJ1S,5
B000H6HA96,A3AH39PNAEBWTK,5
B0089O4V18,AKIGT1NHQSI55,5
B0083TXZVQ,ALQGOMOY1F5X9,5
B00BDMNCJK,AX7317G153T8W,5
B00000DMER,ANLQDYA91F45T,5
B000GKW73C,A1UGPIBPZGWJKF,5
B004XJBW5G,A3JGAG3TYIGUY1,5
B001543YEY,AOYQ42YW6F6MJ,4
B004D3A9AG,A3UOS7EC0NN88A,5
B001US29GE,ADPDSL40OM0FO,4
B00008ZCEE,A3G6GB7T38P7D8,5
B0035EQDW2,A9ZG3UMYXIGIS,5
B00C6PRY24,A1WDO0595L09CF,5
